line_elongation_min,line_max_thickness_ratio,parallel_angle_max,separator_center_margin,bracket_max_distance_ratio,area_support_min,TP,FP,TN,FN,precision,recall,f1,fpr,uncertain_rate,decision_coverage,safe
5.0,0.15,25,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,25,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.15,35,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,15,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,25,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.25,35,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.25,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,15,0.35,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1.25,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1.25,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.15,1.25,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,0.75,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,0.75,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,0.75,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,1,0.3,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,1,0.5,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
5.0,0.35,25,0.25,1,0.7,12,11,4,3,0.5217391304347826,0.8,0.6315789473684211,0.7333333333333333,0.03333333333333333,0.9666666666666667,False
