source_id,slug,file_stem,group_key,scenario_id,role,event_label,split,image_path,prompt_path,sha256,width,height
312,pov-b1-0312-hn02-faded-lines-but-confirmably-inside-front-left,312_pov-b1-0312-hn02-faded-lines-but-confirmably-inside-front-left,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/312_pov-b1-0312-hn02-faded-lines-but-confirmably-inside-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/312_pov-b1-0312-hn02-faded-lines-but-confirmably-inside-front-left.txt,07d06203442a2dff61c3182c8ee93f1fcd3e5b657392acda2ee8d0721159c245,1920,1080
313,pov-b1-0313-hn02-faded-lines-but-confirmably-inside-front-right,313_pov-b1-0313-hn02-faded-lines-but-confirmably-inside-front-right,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/313_pov-b1-0313-hn02-faded-lines-but-confirmably-inside-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/313_pov-b1-0313-hn02-faded-lines-but-confirmably-inside-front-right.txt,43950a74e9a68142514fd4ea1ce8974c8502bc2ee6e23e0de584206c235409b1,1920,1080
314,pov-b1-0314-hn02-faded-lines-but-confirmably-inside-front-center,314_pov-b1-0314-hn02-faded-lines-but-confirmably-inside-front-center,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/314_pov-b1-0314-hn02-faded-lines-but-confirmably-inside-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/314_pov-b1-0314-hn02-faded-lines-but-confirmably-inside-front-center.txt,9c59016df2ab71e0472fc92e1884ce1eaabc0492faf2912102ada72a42f3eb75,1920,1080
315,pov-b1-0315-hn02-faded-lines-but-confirmably-inside-front-left,315_pov-b1-0315-hn02-faded-lines-but-confirmably-inside-front-left,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/315_pov-b1-0315-hn02-faded-lines-but-confirmably-inside-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/315_pov-b1-0315-hn02-faded-lines-but-confirmably-inside-front-left.txt,a8688c9c1fb67525739440f7aa807d334a19e396e1e02bd23d926351452d5ca5,1920,1080
316,pov-b1-0316-hn02-faded-lines-but-confirmably-inside-front-right,316_pov-b1-0316-hn02-faded-lines-but-confirmably-inside-front-right,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/316_pov-b1-0316-hn02-faded-lines-but-confirmably-inside-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/316_pov-b1-0316-hn02-faded-lines-but-confirmably-inside-front-right.txt,23f8e8a546fe249ab5d2e02b29fe104a5131ae0e4ce80667a61b73897dad9d93,1920,1080
317,pov-b1-0317-hn02-faded-lines-but-confirmably-inside-front-center,317_pov-b1-0317-hn02-faded-lines-but-confirmably-inside-front-center,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/317_pov-b1-0317-hn02-faded-lines-but-confirmably-inside-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/317_pov-b1-0317-hn02-faded-lines-but-confirmably-inside-front-center.txt,b635cbc9e4d781374f788f1e33c1b381a357a634d6d5333ab6bed82fe2cc1ce9,1920,1080
318,pov-b1-0318-hn02-faded-lines-but-confirmably-inside-front-left,318_pov-b1-0318-hn02-faded-lines-but-confirmably-inside-front-left,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/318_pov-b1-0318-hn02-faded-lines-but-confirmably-inside-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/318_pov-b1-0318-hn02-faded-lines-but-confirmably-inside-front-left.txt,cabd973ba6d16b666800001f6a9140755ba40f94024976cd2285dfec53a18c78,1920,1080
319,pov-b1-0319-hn02-faded-lines-but-confirmably-inside-front-center,319_pov-b1-0319-hn02-faded-lines-but-confirmably-inside-front-center,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/319_pov-b1-0319-hn02-faded-lines-but-confirmably-inside-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/319_pov-b1-0319-hn02-faded-lines-but-confirmably-inside-front-center.txt,eaf775ddde4273d5e4eb08d1dee3f0b4991ac9a393d6118d4b84c1b989e2f85e,1920,1080
320,pov-b1-0320-hn02-faded-lines-but-confirmably-inside-front-left,320_pov-b1-0320-hn02-faded-lines-but-confirmably-inside-front-left,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/320_pov-b1-0320-hn02-faded-lines-but-confirmably-inside-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/320_pov-b1-0320-hn02-faded-lines-but-confirmably-inside-front-left.txt,0f858350645bfb2da417651c472e17674c7e73c3c3fc5e7beb11ad38569e2cb7,1920,1080
321,pov-b1-0321-hn03-perspective-looks-like-crossing-front-center,321_pov-b1-0321-hn03-perspective-looks-like-crossing-front-center,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/321_pov-b1-0321-hn03-perspective-looks-like-crossing-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/321_pov-b1-0321-hn03-perspective-looks-like-crossing-front-center.txt,3674b9ed6b9e649845f7425d4a0ae172234b0e4097a75bb03592cb08ec60fc38,1920,1080
322,pov-b1-0322-hn03-perspective-looks-like-crossing-front-left,322_pov-b1-0322-hn03-perspective-looks-like-crossing-front-left,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/322_pov-b1-0322-hn03-perspective-looks-like-crossing-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/322_pov-b1-0322-hn03-perspective-looks-like-crossing-front-left.txt,dac89cc4e5fe23b0cfce2ba0ea50484551bf9d03fae59a3d57e70a2f140b36c5,1920,1080
323,pov-b1-0323-hn03-perspective-looks-like-crossing-front-right,323_pov-b1-0323-hn03-perspective-looks-like-crossing-front-right,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/323_pov-b1-0323-hn03-perspective-looks-like-crossing-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/323_pov-b1-0323-hn03-perspective-looks-like-crossing-front-right.txt,b33b9edcb63cdc555f412bf2b2565d8e59f1addadd3b07b054632672529cf42a,1920,1080
324,pov-b1-0324-hn03-perspective-looks-like-crossing-front-center,324_pov-b1-0324-hn03-perspective-looks-like-crossing-front-center,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/324_pov-b1-0324-hn03-perspective-looks-like-crossing-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/324_pov-b1-0324-hn03-perspective-looks-like-crossing-front-center.txt,d63fdddba84ce8d8777fcce99e1b0f1e51b1b1e89c3598e6b31bad019187df29,1920,1080
325,pov-b1-0325-hn03-perspective-looks-like-crossing-front-left,325_pov-b1-0325-hn03-perspective-looks-like-crossing-front-left,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/325_pov-b1-0325-hn03-perspective-looks-like-crossing-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/325_pov-b1-0325-hn03-perspective-looks-like-crossing-front-left.txt,b123821fecdc6f735d4f830cfeac154a9eb2087c90deee2b54b710bcbadd9aad,1920,1080
326,pov-b1-0326-hn03-perspective-looks-like-crossing-front-right,326_pov-b1-0326-hn03-perspective-looks-like-crossing-front-right,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/326_pov-b1-0326-hn03-perspective-looks-like-crossing-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/326_pov-b1-0326-hn03-perspective-looks-like-crossing-front-right.txt,822a005649efe9075c28718f8dc4c3e5d8b2c72b1ab00e94a1c16d8e8657f2ce,1920,1080
327,pov-b1-0327-hn03-perspective-looks-like-crossing-front-center,327_pov-b1-0327-hn03-perspective-looks-like-crossing-front-center,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/327_pov-b1-0327-hn03-perspective-looks-like-crossing-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/327_pov-b1-0327-hn03-perspective-looks-like-crossing-front-center.txt,593d8263187ce69bbf907e1d7bb14d028b7d586c5be1af698ee48a55bd8193a1,1920,1080
328,pov-b1-0328-hn03-perspective-looks-like-crossing-front-left,328_pov-b1-0328-hn03-perspective-looks-like-crossing-front-left,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/328_pov-b1-0328-hn03-perspective-looks-like-crossing-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/328_pov-b1-0328-hn03-perspective-looks-like-crossing-front-left.txt,db175b1e91bb6ccdd9597c6619674a1e777b07946d35c5c4255e3649a64cc52e,1920,1080
329,pov-b1-0329-hn03-perspective-looks-like-crossing-front-center,329_pov-b1-0329-hn03-perspective-looks-like-crossing-front-center,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/329_pov-b1-0329-hn03-perspective-looks-like-crossing-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/329_pov-b1-0329-hn03-perspective-looks-like-crossing-front-center.txt,49902e9eb73f0b904fe2018dbdd82e5496d8c5c321a2c720e4d7bcea6e1ac0dd,1920,1080
330,pov-b1-0330-hn03-perspective-looks-like-crossing-front-left,330_pov-b1-0330-hn03-perspective-looks-like-crossing-front-left,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/330_pov-b1-0330-hn03-perspective-looks-like-crossing-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/330_pov-b1-0330-hn03-perspective-looks-like-crossing-front-left.txt,e523ec2e210ca46691fed92afb720fa27cfea3a17cc5c38099e93184c967d9ce,1920,1080
331,pov-b1-0331-hn04-large-vehicle-compliant-front-center,331_pov-b1-0331-hn04-large-vehicle-compliant-front-center,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/331_pov-b1-0331-hn04-large-vehicle-compliant-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/331_pov-b1-0331-hn04-large-vehicle-compliant-front-center.txt,567bae0c556243c5c6176adcafdceb373c161fa47b582c2fd2dafeaff108e47c,1920,1080
332,pov-b1-0332-hn04-large-vehicle-compliant-front-left,332_pov-b1-0332-hn04-large-vehicle-compliant-front-left,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/332_pov-b1-0332-hn04-large-vehicle-compliant-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/332_pov-b1-0332-hn04-large-vehicle-compliant-front-left.txt,4492d4bc0bd671b7f9cc6211b4b8af4c9432769cfef3acfab6895d4991997f02,1920,1080
333,pov-b1-0333-hn04-large-vehicle-compliant-front-right,333_pov-b1-0333-hn04-large-vehicle-compliant-front-right,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/333_pov-b1-0333-hn04-large-vehicle-compliant-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/333_pov-b1-0333-hn04-large-vehicle-compliant-front-right.txt,6f7b3febfc0eee2c35220b77a32724e894fa8c39657623668bc1dac76707293c,1920,1080
334,pov-b1-0334-hn04-large-vehicle-compliant-front-center,334_pov-b1-0334-hn04-large-vehicle-compliant-front-center,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/334_pov-b1-0334-hn04-large-vehicle-compliant-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/334_pov-b1-0334-hn04-large-vehicle-compliant-front-center.txt,361f7a966583ee2a2c725b48ed94b189825fc339c253681e5f37789ecdda0177,1920,1080
335,pov-b1-0335-hn04-large-vehicle-compliant-front-left,335_pov-b1-0335-hn04-large-vehicle-compliant-front-left,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/335_pov-b1-0335-hn04-large-vehicle-compliant-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/335_pov-b1-0335-hn04-large-vehicle-compliant-front-left.txt,c369b4fcc2fb3905a50f84157acad67f599709a39b497c2592005f22898db7b4,1920,1080
336,pov-b1-0336-hn04-large-vehicle-compliant-front-right,336_pov-b1-0336-hn04-large-vehicle-compliant-front-right,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/336_pov-b1-0336-hn04-large-vehicle-compliant-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/336_pov-b1-0336-hn04-large-vehicle-compliant-front-right.txt,7d86413201ae0750997ed6e6cda7ed8581fdfd581b62d2eb184c60b5cf2514fd,1920,1080
337,pov-b1-0337-hn04-large-vehicle-compliant-front-center,337_pov-b1-0337-hn04-large-vehicle-compliant-front-center,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/337_pov-b1-0337-hn04-large-vehicle-compliant-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/337_pov-b1-0337-hn04-large-vehicle-compliant-front-center.txt,ca827918de8d22c0cd591284451d6fc435086c824b0a17cac917152375f24cc5,1920,1080
338,pov-b1-0338-hn04-large-vehicle-compliant-front-left,338_pov-b1-0338-hn04-large-vehicle-compliant-front-left,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/338_pov-b1-0338-hn04-large-vehicle-compliant-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/338_pov-b1-0338-hn04-large-vehicle-compliant-front-left.txt,021fad0e257f476152c3cbb12b778c1330235dc5245568fac23b3e14c2e1f2af,1920,1080
339,pov-b1-0339-hn04-large-vehicle-compliant-front-center,339_pov-b1-0339-hn04-large-vehicle-compliant-front-center,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/339_pov-b1-0339-hn04-large-vehicle-compliant-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/339_pov-b1-0339-hn04-large-vehicle-compliant-front-center.txt,b446c4d7d253aac202f0964fa646dab91969d690870ee31c9600f447f61297ae,1920,1080
340,pov-b1-0340-hn04-large-vehicle-compliant-front-left,340_pov-b1-0340-hn04-large-vehicle-compliant-front-left,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/340_pov-b1-0340-hn04-large-vehicle-compliant-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/340_pov-b1-0340-hn04-large-vehicle-compliant-front-left.txt,115d7f60d1099d93d6cbb63f7136361142d3f7a60a35fb0fc66a35a8b9060004,1920,1080
341,pov-b1-0341-hn05-adjacent-vehicle-occludes-lines-front-center,341_pov-b1-0341-hn05-adjacent-vehicle-occludes-lines-front-center,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/341_pov-b1-0341-hn05-adjacent-vehicle-occludes-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/341_pov-b1-0341-hn05-adjacent-vehicle-occludes-lines-front-center.txt,796a96685119d4504eebb65b701679b510c99cafdfca0c0297546a0ea288cbf5,1920,1080
342,pov-b1-0342-hn05-adjacent-vehicle-occludes-lines-front-left,342_pov-b1-0342-hn05-adjacent-vehicle-occludes-lines-front-left,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/342_pov-b1-0342-hn05-adjacent-vehicle-occludes-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/342_pov-b1-0342-hn05-adjacent-vehicle-occludes-lines-front-left.txt,cd140c76c83fb748706b01bbe32f1052d1aaa6fc99086483515fc90766c6cbc3,1920,1080
343,pov-b1-0343-hn05-adjacent-vehicle-occludes-lines-front-right,343_pov-b1-0343-hn05-adjacent-vehicle-occludes-lines-front-right,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/343_pov-b1-0343-hn05-adjacent-vehicle-occludes-lines-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/343_pov-b1-0343-hn05-adjacent-vehicle-occludes-lines-front-right.txt,a04f451c3ac6f726c360d2e033a907b3adc20eda0572c98b43462c6de77461e5,1920,1080
344,pov-b1-0344-hn05-adjacent-vehicle-occludes-lines-front-center,344_pov-b1-0344-hn05-adjacent-vehicle-occludes-lines-front-center,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/344_pov-b1-0344-hn05-adjacent-vehicle-occludes-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/344_pov-b1-0344-hn05-adjacent-vehicle-occludes-lines-front-center.txt,60d8fbd08871c3a8f245f19f2db5292d597d5ef6fd4714a2b2a9b0e3aae284c1,1920,1080
345,pov-b1-0345-hn05-adjacent-vehicle-occludes-lines-front-left,345_pov-b1-0345-hn05-adjacent-vehicle-occludes-lines-front-left,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/345_pov-b1-0345-hn05-adjacent-vehicle-occludes-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/345_pov-b1-0345-hn05-adjacent-vehicle-occludes-lines-front-left.txt,61cbf5bbb92418936367bf624ef14082d27221510971acfd950d5fa4c775e825,1920,1080
346,pov-b1-0346-hn05-adjacent-vehicle-occludes-lines-front-right,346_pov-b1-0346-hn05-adjacent-vehicle-occludes-lines-front-right,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/346_pov-b1-0346-hn05-adjacent-vehicle-occludes-lines-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/346_pov-b1-0346-hn05-adjacent-vehicle-occludes-lines-front-right.txt,482f3cd56cf7d237c064dfc2fa622c5898c1b955ebe497bd4f1cac6c1b1b60b4,1920,1080
347,pov-b1-0347-hn05-adjacent-vehicle-occludes-lines-front-center,347_pov-b1-0347-hn05-adjacent-vehicle-occludes-lines-front-center,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/347_pov-b1-0347-hn05-adjacent-vehicle-occludes-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/347_pov-b1-0347-hn05-adjacent-vehicle-occludes-lines-front-center.txt,9995229a09dfd3bc9370a7e4976a7e7c95b3ff9815c214d39d172e848e77be2e,1920,1080
348,pov-b1-0348-hn05-adjacent-vehicle-occludes-lines-front-left,348_pov-b1-0348-hn05-adjacent-vehicle-occludes-lines-front-left,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/348_pov-b1-0348-hn05-adjacent-vehicle-occludes-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/348_pov-b1-0348-hn05-adjacent-vehicle-occludes-lines-front-left.txt,3d7af2dd16e3c80712898605dc1af8d3b352f2dea87631ddd195fa829166d796,1920,1080
349,pov-b1-0349-hn05-adjacent-vehicle-occludes-lines-front-center,349_pov-b1-0349-hn05-adjacent-vehicle-occludes-lines-front-center,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/349_pov-b1-0349-hn05-adjacent-vehicle-occludes-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/349_pov-b1-0349-hn05-adjacent-vehicle-occludes-lines-front-center.txt,82be2f1f59d729364c06da6c80690079ec3bff55bdc911269ea28e51eb43c531,1920,1080
350,pov-b1-0350-hn05-adjacent-vehicle-occludes-lines-front-left,350_pov-b1-0350-hn05-adjacent-vehicle-occludes-lines-front-left,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/350_pov-b1-0350-hn05-adjacent-vehicle-occludes-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/350_pov-b1-0350-hn05-adjacent-vehicle-occludes-lines-front-left.txt,ae4e9a93f86c14ce1e99bcfab9d46c1fbe3eb0f50e75254a37f7d03be374c9fc,1920,1080
351,pov-b1-0351-hn06-shadows-cracks-curbs-mimic-lines-front-center,351_pov-b1-0351-hn06-shadows-cracks-curbs-mimic-lines-front-center,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/351_pov-b1-0351-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/351_pov-b1-0351-hn06-shadows-cracks-curbs-mimic-lines-front-center.txt,9a44bdd551c0a406ec6b5cf35bb0e087d7f65eb18b94eba4674a265deb8e4f40,1920,1080
352,pov-b1-0352-hn06-shadows-cracks-curbs-mimic-lines-front-left,352_pov-b1-0352-hn06-shadows-cracks-curbs-mimic-lines-front-left,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/352_pov-b1-0352-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/352_pov-b1-0352-hn06-shadows-cracks-curbs-mimic-lines-front-left.txt,0ce594a0007b3331bbf288fc927335b63679a360791bb17de1540de00dca2b14,1920,1080
