source_id,media_id,original_filename,relative_path,sha256,group_key,group_id,sample_role,event_label,split
226,IMG_007465,226_pov-b1-0226-n03-diagonal-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007465.png,0173b785c086015179eebb31f75d19c6523d350e10c2924111c615bdc3566010,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
227,IMG_007466,227_pov-b1-0227-n03-diagonal-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007466.png,b62a4b780aced11b27672adced6410251f142e0075012f4bbf8e56bd72061a11,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
228,IMG_007467,228_pov-b1-0228-n03-diagonal-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007467.png,3a4435403ec5ba2d2d0dc3af9c40e09c59ef776827982d073d8c18cc7b1124a2,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
229,IMG_007468,229_pov-b1-0229-n03-diagonal-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007468.png,016eda9b6a37bcc9a31bcb6722e7f6e4ad5c9c574070912ffaf38d9955eca657,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
230,IMG_007469,230_pov-b1-0230-n03-diagonal-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007469.png,3b5cd1696737529e5b49516fdef7163677c51d9c09d2dff844ec0fde1ccdb2cc,n03-diagonal-bay-correct,POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT,negative,0,holdout
231,IMG_007470,231_pov-b1-0231-n04-parallel-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007470.png,ffd96edec5b541b57c022e406a9df1206de9cd11f497f97b921590a4cb147d7a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
232,IMG_007471,232_pov-b1-0232-n04-parallel-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007471.png,ac059b56b948ac0ce6268be123d237d90538e61de18d38979bebc673ad59cc32,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
233,IMG_007472,233_pov-b1-0233-n04-parallel-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007472.png,d6b1c1741a2716126fb5fbb0d7b295acd8cfab464f4844d24faf4c2e13c9935d,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
234,IMG_007473,234_pov-b1-0234-n04-parallel-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007473.png,6963503e93bc2af92aec117f79c47f050d7734bc32ab0900c816caebebcda90a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
235,IMG_007474,235_pov-b1-0235-n04-parallel-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007474.png,e58b328a4a52ecc2064f6f4bad4305e22066c00c40a6faba21d4fa1ea7620390,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
236,IMG_007475,236_pov-b1-0236-n04-parallel-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007475.png,12fd7dbf02b80b458feeca8d85f023fa1bfaae40c62e28d4ac5c6f148975063a,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
237,IMG_007476,237_pov-b1-0237-n04-parallel-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007476.png,b513ba70194283db96a6c897f4d67a09789ea4893b94072702c6bdf38f7bd26d,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
238,IMG_007477,238_pov-b1-0238-n04-parallel-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007477.png,b7b0ec6c5da39a2c3881d794a1e28efe7977b10ee2ac04417c1c59ae30347d08,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
239,IMG_007478,239_pov-b1-0239-n04-parallel-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007478.png,840bcd3d87904bb688ac8f22053fe7aaaf290fca69f4a76a8eaa0aa95d43783c,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
240,IMG_007479,240_pov-b1-0240-n04-parallel-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007479.png,163293445dc411a5ef535fa6293fd4a203761de6a2dbaddcae2a90db43894425,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
241,IMG_007480,241_pov-b1-0241-n04-parallel-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007480.png,6661b6d76b99e8c6816eaed0de046f9db84359d70da9dbb6035d9c442a4b60a3,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
242,IMG_007481,242_pov-b1-0242-n04-parallel-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007481.png,402465f6c50956a489270d7214155e5651feae5f6a1ba0324096f8528792a918,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
243,IMG_007482,243_pov-b1-0243-n04-parallel-bay-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007482.png,bcbb6a95abcc7db1c289432017fa8c43816591bf80c2b2d0878db27eb0f27501,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
244,IMG_007483,244_pov-b1-0244-n04-parallel-bay-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007483.png,dddf5124ef2980ca694ac5ff14eae06e54f77818d7aa95695302667d2e17f6e1,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
245,IMG_007484,245_pov-b1-0245-n04-parallel-bay-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007484.png,3fc0877161caa1e27785b4f5924c2ab9f42ce9b4bff2c52654c21f2e30f87ac8,n04-parallel-bay-correct,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,negative,0,train
246,IMG_007485,246_pov-b1-0246-n05-multiple-all-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007485.png,38fa4004939a4b72c001048a0736c7559dc9e643924221f2e8708dc8d7f4ec3f,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
247,IMG_007486,247_pov-b1-0247-n05-multiple-all-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007486.png,24ca95ab81b40807888c897395dbb639c1ef1b425f4592c1ca7fe75779acd573,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
248,IMG_007487,248_pov-b1-0248-n05-multiple-all-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007487.png,20a8b6442307a0fb11e2c54790fc4b3169189324ae0afbaf12dd7efb75de651a,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
249,IMG_007488,249_pov-b1-0249-n05-multiple-all-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007488.png,7c2d00c9ecdca647b69307e2b1cadec63687ae60a24c41dfa8ba17587a59c134,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
250,IMG_007489,250_pov-b1-0250-n05-multiple-all-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007489.png,496cad46c01f16ff0ccc6e46a0c04c0d59568f44fbe6190801fbeadf968f245b,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
251,IMG_007490,251_pov-b1-0251-n05-multiple-all-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007490.png,b19b59702332b201b9ccf66a75ab06492d26a3f636fde2d2d31615b1a0fce0f9,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
252,IMG_007491,252_pov-b1-0252-n05-multiple-all-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007491.png,3a0877ffd4de6879e9d413fb50a459b228208a8fa1d61ac624aba67bc1932359,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
253,IMG_007492,253_pov-b1-0253-n05-multiple-all-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007492.png,dd83a30ed5c13b0be91bdb5b308415c64f9e5feb73a38a04bd8ed20ed4e1cd29,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
254,IMG_007493,254_pov-b1-0254-n05-multiple-all-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007493.png,49bf94c278070c3ce6c0aa3a970bec504d09185411190cb4ee9de210419039a9,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
255,IMG_007494,255_pov-b1-0255-n05-multiple-all-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007494.png,93317aa39c782f821a0799506875a2b13d9284cb199d6795e5de362b79310da5,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
256,IMG_007495,256_pov-b1-0256-n05-multiple-all-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007495.png,ffc13b5634d9bb9a306491b2e5b4423da8774797b43e263106776ef5af9f7e6c,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
257,IMG_007496,257_pov-b1-0257-n05-multiple-all-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007496.png,99367d57d9f3a5b0939d2c3afdf5eb4bda2dedb1e3e0347af68dfeca77753bd2,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
258,IMG_007497,258_pov-b1-0258-n05-multiple-all-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007497.png,c43e5d1e51411f75bbceba93eae64f233568e070f041a544c93850ccf17622c4,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
259,IMG_007498,259_pov-b1-0259-n05-multiple-all-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007498.png,3c47623041a3e11eb662029709f8b791326300d7652936b5e96530214bb018bf,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
260,IMG_007499,260_pov-b1-0260-n05-multiple-all-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007499.png,5481b65b8fd23cc80f33c6488e0b419e2e97ec975ef79ac74197b76eb0c111ae,n05-multiple-all-correct,POV_PARKING_B1_N05_MULTIPLE_ALL_CORRECT,negative,0,holdout
261,IMG_007500,261_pov-b1-0261-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007500.png,7c11edd3ec328a6011f19b5c976356c6d9c83ef659b2da1f8fb7572eacc8c91c,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
262,IMG_007501,262_pov-b1-0262-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007501.png,e5996a6ca6fab8b8a316b016f34f33b836f8be6a5258f58692266afd6c39f4b9,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
263,IMG_007502,263_pov-b1-0263-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007502.png,54a4a08a864637e04925b611a59cd4d26d0d8dbfe58017be3240557d3b87062d,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
264,IMG_007503,264_pov-b1-0264-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007503.png,bc064192e623a622812041abc75841d9e1b2a1307457c29f9e84dd3e8086c159,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
265,IMG_007504,265_pov-b1-0265-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007504.png,4aee2ee570fc470f7b7827af91356c0238660fcb0cc875bd19d960120e744a28,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
266,IMG_007505,266_pov-b1-0266-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007505.png,df1b0bfe7da3ab2425f753c710b1943ffea14f821af9ca28ec659f682d8cc4bf,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
267,IMG_007506,267_pov-b1-0267-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007506.png,a33765c61611be5070d85f63662ead396b71216f5f7a3e27a23cb533d927feec,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
268,IMG_007507,268_pov-b1-0268-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007507.png,93340af28888fc53595177174b482c1bb16063a61395103887b61d6316c70fa6,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
269,IMG_007508,269_pov-b1-0269-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007508.png,7c131c2df9cce13cd03d4a3a1cc87d99968128034046d06c8e6c7166351a3313,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
270,IMG_007509,270_pov-b1-0270-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007509.png,b5b004055550f6519fbbef45d05a69d8b7c4bae04e1be54f09126f7b0ff183b9,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
271,IMG_007510,271_pov-b1-0271-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007510.png,c335a7a97ad53b315899bae23db575134fc81b2606cc210fec314cd939f8e6d5,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
272,IMG_007511,272_pov-b1-0272-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007511.png,5fbd572cfd73dfe30c90901308effd0d125a14973e5d8feb30d754ed0f931266,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
273,IMG_007512,273_pov-b1-0273-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007512.png,a31ed5b33e3a9d55be3476bd08e1672c036be55ec6ff7e1fd6ebda19ddb758cd,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
274,IMG_007513,274_pov-b1-0274-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007513.png,49e139dc0574bd5f19d12feedf92f6a525caba5c29ea39c3b1f26b1c202a371f,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
275,IMG_007514,275_pov-b1-0275-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007514.png,a7c7234d055f07794f467ce6ff74c329146aeb8d7d665febd51e279e8b689a72,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
276,IMG_007515,276_pov-b1-0276-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007515.png,70e6d1546cb060b86ef97f460cf17a3bd50fbafbcd5810622078a2fe8677e41d,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
277,IMG_007516,277_pov-b1-0277-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007516.png,d4ddb7ed1ecba9f8e9125fa7d6994a234347606d44522513a2c5c297c3739b99,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
278,IMG_007517,278_pov-b1-0278-n06-special-marked-space-geometry-correct-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007517.png,48dbc1c0f40b094dc83f8f125abad5185826d68f31a83b0883495b65eb83df27,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
279,IMG_007518,279_pov-b1-0279-n06-special-marked-space-geometry-correct-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007518.png,d047b7886ca9f5c25beeb54aac287016121b3960c5a5dad8f29c629a4165a506,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
280,IMG_007519,280_pov-b1-0280-n06-special-marked-space-geometry-correct-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007519.png,adac41f6843d4354d485af2af95b03eb574661dd7d09ab4eb3b5291c2c915f52,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation
281,IMG_007320,281_pov-b1-0281-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007320.png,b37015b38be7e24bd3873e3d91ea54e8f2e713b46e6ee2b1ca13ffe12b0638e8,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
282,IMG_007321,282_pov-b1-0282-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007321.png,1a9030f5890becb4d971e63490bd597baa3ca443e82cce3e657e52c52b2f8263,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
283,IMG_007322,283_pov-b1-0283-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007322.png,4637690af777a63302a78904d8d7c9ec0bbf5ed4de0bc7fd6be11a185d698dc9,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
284,IMG_007323,284_pov-b1-0284-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007323.png,9c6c0c08f5fd467e91ec69c821666ba76dbb4b20b61a731b8299d30722fa540d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
285,IMG_007324,285_pov-b1-0285-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007324.png,ac8ab05dad895aa89946b380b0c4ac667d91583a4062da483e770c82d9800f59,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
286,IMG_007325,286_pov-b1-0286-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007325.png,99896b2f996c96671aafff8259139e133360e154edfdb68d6bc67b45f7378853,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
287,IMG_007326,287_pov-b1-0287-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007326.png,acadd4c3f2591db383a714c3f755466bc550b3d41effafc2dc8e33238c34740c,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
288,IMG_007327,288_pov-b1-0288-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007327.png,8c6a815148272f0e5e7437dc4b702e4570aa3917ebe023f284a9f5fa66d92688,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
289,IMG_007328,289_pov-b1-0289-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007328.png,e21756f049ead7e77e259d9ba4ed7369db40e9ffe55a0c97e4e484923f79cc8e,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
290,IMG_007329,290_pov-b1-0290-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007329.png,4c35aa30c3e6f91ff96a1e9a241f83c8b641ce8848d416c6cbea432c15a1d20c,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
291,IMG_007330,291_pov-b1-0291-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007330.png,ef867c897d3753231b790a940846a860664ad5958257f3da2a0a7f2bb2510e22,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
292,IMG_007331,292_pov-b1-0292-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007331.png,0975771dd7c05b53c2950c99d48bfb4c4b5d6ebc346bca8910513caafcb37966,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
293,IMG_007332,293_pov-b1-0293-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007332.png,b66a6e967c3840611a37b7c40fff48e221521bcf6ebd98881b8dbdbf6d9fc153,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
294,IMG_007333,294_pov-b1-0294-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007333.png,8b17ebad1f53508e569e77ee1cb2be75762aded915302cda25742ff22af09eca,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
295,IMG_007334,295_pov-b1-0295-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007334.png,01298aead601e68833086750e340d126205a6b3994975e5d4307f96eeb46db5b,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
296,IMG_007335,296_pov-b1-0296-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007335.png,f73e208308694a8649951e4af0e9d1e7bac401c2d84f45c29abb93f839ba4a3d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
297,IMG_007336,297_pov-b1-0297-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007336.png,584062c5c64113d51731b58b8b9a8bb2ba67b54c040d92100dd0bc213776d2da,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
298,IMG_007337,298_pov-b1-0298-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007337.png,18fac90cca01f0d47ecb2b49ca4be90825e42961de9d137f8afa7e30a3eb4744,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
299,IMG_007338,299_pov-b1-0299-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007338.png,7d66894dfe71178cc7addf312440b5202ddb5fca399d31623cc71bbb85ea5d8d,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
300,IMG_007339,300_pov-b1-0300-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007339.png,f75d25a8eeda8e9453c989ac5c69f937ae9fe7ffbd867df0536abd4700d5533e,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
