config_family_index,media_id,group_key,selected_rank,target_decision,target_trigger,caused_frame_positive,strong_separator,strong_in_bay,geometry_candidate_count
123,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
123,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
123,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
123,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
123,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
123,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
123,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
123,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
123,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
123,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
123,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
124,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
124,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
124,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
124,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
124,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
124,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
124,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
124,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
125,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
125,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
125,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
125,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
125,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
125,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
125,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
125,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
126,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
126,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
126,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
126,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
126,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
126,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
126,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
126,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
127,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
127,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
127,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
127,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
127,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
127,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
127,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
127,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
128,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
128,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
128,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
128,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
128,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
128,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
128,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
128,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
129,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
129,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
129,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
129,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
129,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
129,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
129,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
129,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
130,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
130,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
130,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
130,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
130,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
130,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
130,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
130,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
131,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
131,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
131,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
131,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
131,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
131,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
131,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
131,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
132,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
132,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
132,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
132,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
132,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
132,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
132,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
132,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
133,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
133,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
133,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
133,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
133,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
133,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
133,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
133,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
134,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
134,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
134,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
134,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
134,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
134,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
134,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
134,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
135,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
135,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
135,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
135,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
135,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
135,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
135,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
135,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
136,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
136,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
136,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
136,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
136,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
136,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
136,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
136,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
137,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
137,IMG_007413,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007413,n01-standard-inside-bay,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007425,n01-standard-inside-bay,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,5
137,IMG_007445,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007445,n02-close-to-line-but-inside,2,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
137,IMG_007450,n02-close-to-line-but-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,4
137,IMG_007562,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,9
137,IMG_007593,p02-cross-single-boundary-line,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,2
137,IMG_007626,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,7
137,IMG_007637,p04-angled-footprint-outside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,1
138,IMG_007350,hn02-faded-lines-but-confirmably-inside,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
138,IMG_007396,hn06-shadows-cracks-curbs-mimic-lines,1,POSITIVE_OUTSIDE,OUTSIDE_FALLBACK_POSITIVE,True,False,False,3
