source_id,media_id,relative_path,sha256,group_key,group_id,sample_role,original_event_label,split,v1_2_gt,evaluation_scope,mapping_basis,gt_basis,gt_review_status
355,IMG_007394,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007394.png,b1222e58238bff25a9daefa7676c1f723c39903d5f820c7c17649a415754d34b,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
356,IMG_007395,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007395.png,1d7738f4d02df20e7addc940bcb1957e8e284faaf3266be6925a6f971be78aee,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
357,IMG_007396,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007396.png,644abcee17bedddc5b57b7e2f6241d7bdcafd6870043073405879da1936fa2c4,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
358,IMG_007397,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007397.png,cbbc4a2ec266a774d09455e1511e71b9f1ba203a0762ea6dcee93105c5efb4ef,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
359,IMG_007398,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007398.png,c4d71736baf071afac1ae831fa0c035d4516171d34e5145618b04ae2b575ca08,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
360,IMG_007399,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007399.png,e95af0c29b4f154acac78c0e00d00b04f2f95050f2f4dd67e3648205a4acdd96,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
361,IMG_007677,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007677.png,3f3dbbee559621e532eb727d4b1332cad71ae44ab7dd48c6bf78c203ef8923f7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
362,IMG_007678,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007678.png,21a1590bbd015f63b661f1c5ac813c7d7926e7b446df2f66e8e37e0183a73fdb,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
363,IMG_007679,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007679.png,0f0b521afbfc611616c43ab716ee46614668865cafcd148d10e32e2afd8fb77f,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
364,IMG_007680,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007680.png,f522301464cb62292286ed99499095af00f6466440e88e273592a276fc88dfc8,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
365,IMG_007681,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007681.png,cf8847f15e3523d406ec0d3f34239efa1c31d9036214fad22d043f1a329c96c7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
366,IMG_007682,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007682.png,aaa558499c3e5f6497d0c5d34b9e39e023fa64ef65859c2e422b6e867f93a24c,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
367,IMG_007683,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007683.png,8229466112e3d4ed5c1a6b4934aa506730d8dac58da5ac39331eb8803d558164,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
368,IMG_007684,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007684.png,fef2749a59f5eb3e394e8b3c66ab81e3edac3aaed4a79db1ec9f29ef14815909,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
369,IMG_007685,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007685.png,b6775937538cd3b3b0fd8b751169f2b47edf3f60cff7cf8f135d2264c668044d,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
370,IMG_007686,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007686.png,06b846f992e5e9496fb1712983f2b834aef0b42043b2e5173df22314e39e0773,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
371,IMG_007687,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007687.png,a0c79e9bd415c42fb22cd2481d2180f0c5866bf4476e880bb11e5dc0e0f6a27d,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
372,IMG_007688,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007688.png,d4a670b2b5ef209beb611494a3015ddbafc0bb6fab6770e933b1194733338166,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
373,IMG_007689,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007689.png,fba06c8e7c31d158d68ab0204bf1f340939a0cb58c4b3ee990f052804f72a0a7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
374,IMG_007690,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007690.png,5ff88713d806c445676322841714c699575800aff583337a26bc4f8a74988910,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
375,IMG_007691,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007691.png,35ba786d03032c9a7ea60a35ed096c86ae2b2be8b0cac92adf0790118ee01cf7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
391,IMG_007707,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007707.png,6b2177600d9910901fbe57e3f0fc77cb187c02641a87a4f20217f21fcd2f88a2,u04-night-or-blur-boundary-unreadable,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
392,IMG_007708,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007708.png,534429dcd93d2b5d78ebe7e26b7369e78f76b7c67acd3189067c94a3580394cf,u04-night-or-blur-boundary-unreadable,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
393,IMG_007709,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007709.png,e919b543d841ab0a10698ec3dc13b85b812eb2fae1f187d230de5f3d291fdb44,u04-night-or-blur-boundary-unreadable,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
394,IMG_007710,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007710.png,58a5900c349081e06feff1c29829f52d749e9b9b4b998176ce73d4c4c2904005,u04-night-or-blur-boundary-unreadable,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
395,IMG_007711,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007711.png,e5c9c89f5acf869a8e94d815d7a82bce757316c13218f61fee37d6347b148db3,u04-night-or-blur-boundary-unreadable,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
396,IMG_007712,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007712.png,db5e9c6da136062ae3ed002e4f973187180033a222c8af63a2897c247112c9d1,u05-gate-queue-or-parking-ambiguous,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
397,IMG_007713,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007713.png,7201e1d0167c91c3d806bd8c4fd8bb01cb34975139fc9ee0c896973eff9c0259,u05-gate-queue-or-parking-ambiguous,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
398,IMG_007714,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007714.png,356b3025552e46203ee9fea8d4909536a9c6949991a060e358a4d465f7c770f3,u05-gate-queue-or-parking-ambiguous,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
399,IMG_007715,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007715.png,5eaef56f2121b01bb5a9951f8e1e114cd5431ac561c88aebebaaaaf85db57a59,u05-gate-queue-or-parking-ambiguous,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
400,IMG_007716,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007716.png,74e1a7b7e5c1a3cb2d8dc9610bbea15f342757730d8568cce102aea1690f0012,u05-gate-queue-or-parking-ambiguous,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,uncertain,uncertain,train,uncertain,gt_uncertain,v1.2 uncertain subgroup retained,generation_intent_shadow,unreviewed
