source,row_index,audit_record
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,34,"{""bbox"": ""[1706.7943115234375, 308.54833984375, 1743.903564453125, 363.1294860839844]"", ""class_name"": ""car"", ""confidence"": ""0.5273288488388062"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007450"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,35,"{""bbox"": ""[1771.81494140625, 311.877685546875, 1803.8955078125, 362.7191162109375]"", ""class_name"": ""car"", ""confidence"": ""0.37191465497016907"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007450"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,36,"{""bbox"": ""[407.5542297363281, 293.4863586425781, 450.9903259277344, 351.6888427734375]"", ""class_name"": ""car"", ""confidence"": ""0.3117220401763916"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007396"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_08.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,37,"{""bbox"": ""[1569.75439453125, 381.3245849609375, 1605.17626953125, 423.619384765625]"", ""class_name"": ""car"", ""confidence"": ""0.25082066655158997"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007326"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_09.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,38,"{""bbox"": ""[1310.3619384765625, 263.3148498535156, 1374.6085205078125, 324.98785400390625]"", ""class_name"": ""truck"", ""confidence"": ""0.6386438012123108"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007340"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_09.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,39,"{""bbox"": ""[680.9304809570312, 244.61279296875, 742.3271484375, 309.0084228515625]"", ""class_name"": ""car"", ""confidence"": ""0.4508703052997589"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007692"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_10.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,40,"{""bbox"": ""[510.3040466308594, 156.15016174316406, 550.67333984375, 188.8607635498047]"", ""class_name"": ""car"", ""confidence"": ""0.48635584115982056"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007707"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_10.jpg"", ""reviewed"": ""True"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,41,"{""bbox"": ""[1647.361083984375, 308.47705078125, 1684.657470703125, 333.8198547363281]"", ""class_name"": ""car"", ""confidence"": ""0.49058929085731506"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007548"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_01.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,42,"{""bbox"": ""[392.3701171875, 283.07025146484375, 453.6249694824219, 309.0006408691406]"", ""class_name"": ""car"", ""confidence"": ""0.25601881742477417"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007555"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_01.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,43,"{""bbox"": ""[964.8949584960938, 212.20925903320312, 1168.403076171875, 287.3476257324219]"", ""class_name"": ""car"", ""confidence"": ""0.2875469923019409"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007554"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_01.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,44,"{""bbox"": ""[55.80290222167969, 232.8849334716797, 97.7286376953125, 264.4483642578125]"", ""class_name"": ""car"", ""confidence"": ""0.48354074358940125"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007536"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,45,"{""bbox"": ""[141.15576171875, 235.80882263183594, 180.4897918701172, 264.17047119140625]"", ""class_name"": ""car"", ""confidence"": ""0.40302637219429016"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007536"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,46,"{""bbox"": ""[0.49386119842529297, 230.09046936035156, 56.54373550415039, 263.4659729003906]"", ""class_name"": ""car"", ""confidence"": ""0.28850841522216797"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007536"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,47,"{""bbox"": ""[0.8620891571044922, 105.9199447631836, 125.618408203125, 170.16004943847656]"", ""class_name"": ""car"", ""confidence"": ""0.3885049819946289"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007547"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,48,"{""bbox"": ""[1826.2452392578125, 187.23092651367188, 1861.95556640625, 221.49501037597656]"", ""class_name"": ""car"", ""confidence"": ""0.5704650282859802"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,49,"{""bbox"": ""[1796.9527587890625, 187.36463928222656, 1827.330810546875, 214.1238555908203]"", ""class_name"": ""car"", ""confidence"": ""0.33559533953666687"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,50,"{""bbox"": ""[1869.17626953125, 182.7860870361328, 1909.6572265625, 226.22137451171875]"", ""class_name"": ""car"", ""confidence"": ""0.3130759000778198"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007527"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,51,"{""bbox"": ""[61.952022552490234, 246.67828369140625, 89.03802490234375, 267.5440979003906]"", ""class_name"": ""car"", ""confidence"": ""0.7015581727027893"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007542"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,52,"{""bbox"": ""[300.2928161621094, 212.8958740234375, 360.1736755371094, 273.2401428222656]"", ""class_name"": ""truck"", ""confidence"": ""0.46792861819267273"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: detection appears to cover booth/wall structure, but resolution is insufficient for confirmed false detection."", ""image_id"": ""IMG_007542"", ""match_status"": ""possible_false_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: detection appears to cover booth/wall structure, but resolution is insufficient for confirmed false detection."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""possible_false_detection"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,53,"{""bbox"": ""[19.093433380126953, 249.0658416748047, 50.68722152709961, 267.3583679199219]"", ""class_name"": ""car"", ""confidence"": ""0.45658937096595764"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007542"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_02.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,54,"{""bbox"": ""[1709.0255126953125, 104.97663116455078, 1920.0, 339.5197448730469]"", ""class_name"": ""van"", ""confidence"": ""0.37794750928878784"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007620"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_03.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,55,"{""bbox"": ""[379.6007385253906, 254.32411193847656, 450.35101318359375, 299.066162109375]"", ""class_name"": ""car"", ""confidence"": ""0.408437579870224"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007598"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_03.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,56,"{""bbox"": ""[588.7674560546875, 131.3787078857422, 732.2921752929688, 247.4073028564453]"", ""class_name"": ""car"", ""confidence"": ""0.30290111899375916"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007601"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_03.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,57,"{""bbox"": ""[1271.287109375, 342.3551330566406, 1501.5345458984375, 446.6730651855469]"", ""class_name"": ""car"", ""confidence"": ""0.7310703992843628"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,58,"{""bbox"": ""[619.7171630859375, 363.3228454589844, 702.2745971679688, 415.7449951171875]"", ""class_name"": ""car"", ""confidence"": ""0.3668477535247803"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,59,"{""bbox"": ""[649.7044677734375, 365.1709289550781, 703.2233276367188, 414.5826721191406]"", ""class_name"": ""car"", ""confidence"": ""0.26728469133377075"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007612"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0010"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S010""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,60,"{""bbox"": ""[1570.6190185546875, 202.38491821289062, 1654.0928955078125, 257.1432800292969]"", ""class_name"": ""car"", ""confidence"": ""0.6250318288803101"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007621"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_04.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,61,"{""bbox"": ""[174.51773071289062, 202.93002319335938, 259.0520324707031, 220.7113037109375]"", ""class_name"": ""car"", ""confidence"": ""0.4469979703426361"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007650"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
